Return,Volatility,Sharpe Ratio,AAPL weight,JPM weight,KO weight,JNJ weight,XOM weight,BA weight
0.11176286247736231,0.1647207398605366,0.6784990315851428,0.3320536154067012,0.08165385589658487,0.031189017240720433,0.3622058665417962,0.01989813772515142,0.17299950718904583
0.13299762010272054,0.15897560102396055,0.8365913967054313,0.1825344120228716,0.1782321981873495,0.1859065600342842,0.07982997670916508,0.22402497909532457,0.14947187395100503
0.086404910808058,0.18513284598711102,0.4667184277719877,0.047830528452184995,0.05454525959088133,0.2630491378103323,0.06563707045671754,0.1925317966095387,0.3764062070803452
0.06782792918623973,0.16481015075644437,0.41155189091766264,0.0015281485563499073,0.00632208064920776,0.37867526145620395,0.22292991694910588,0.048392321293974486,0.342152271095158
0.11471463081513864,0.1731255961269849,0.662609304351491,0.29776305007164666,0.18135420617040449,0.2103030829912087,0.09239762790013534,0.017086819046541482,0.2010952138200632
0.14037340768391965,0.15233847858146704,0.921457329697902,0.11165915687441451,0.2513929127051485,0.316786382529681,0.006879576912029999,0.22566828118317858,0.08761368979554729
0.11472938137270723,0.1611932256215128,0.7117506392116982,0.2596491541195419,0.07536862507850528,0.1814716051721207,0.16446767664827394,0.11770872013720776,0.2013342188443504
0.11944787827576134,0.14323581156775908,0.8339246796479759,0.18288711709330407,0.14286298847133544,0.19111526559327421,0.24781184734904754,0.10565269561059679,0.12967008588244197
0.0868609457185008,0.18155993711470644,0.4784147158170888,0.004583808992144185,0.2926125557620381,0.19123164401055798,0.14996275679285617,0.03457996239824259,0.327029272044161
0.12595312326127528,0.1447592005073896,0.8700871711076194,0.15390913592985137,0.2659585276746111,0.05820158469630111,0.3746545825872314,0.06952737720194331,0.07774879191006191
0.12554679970612592,0.1764873471462545,0.7113643087517526,0.2112924288686342,0.22447691730211955,0.0521839760396134,0.11556152666730829,0.18042492704362215,0.21606022407870248
0.12166197278207641,0.14585170084218876,0.8341484677899945,0.10184609841449604,0.1389158241829594,0.19928870980327726,0.1964458968567176,0.21037031394649588,0.15313315679605383
0.11813543036528407,0.1377296725493376,0.8577340538072181,0.03514680224582078,0.3037015828536141,0.2908003509828084,0.2681312124764311,0.033550097870633,0.06866995357069264
0.11006120070765534,0.16273234430688527,0.6763326686924561,0.19935701921583848,0.006203789692278548,0.2625271762613282,0.10111135337855015,0.19284552473348343,0.23795513671852114
0.10908914173284691,0.15128236978741477,0.7210961983616552,0.13540655274330468,0.10950166585770234,0.2088730231852868,0.19935076040108743,0.1403852967633745,0.20648270104924432
0.15123341908577606,0.16562452168334343,0.9131100730054839,0.3738257545188579,0.18689272361480616,0.07862813666994029,0.15075060905437693,0.15750510425207875,0.052397671889940066
0.12721884203327197,0.1365045015984253,0.9319754333635802,0.06555950172908089,0.2755518815846071,0.13664755551624735,0.3843684288461393,0.09805325790061603,0.03981937442330942
0.1275297158789995,0.18136765307486777,0.7031557927606628,0.2669615899753502,0.3121451372624524,0.09853368856608896,0.07159845285549851,0.06581568999568725,0.18494544134492266
0.12741873433872683,0.17608483935149033,0.7236212657943877,0.1634179240147692,0.09051155809260956,0.015759681338476036,0.16797933365001244,0.3346851646293997,0.22764633827473293
0.10990209020831249,0.1863584771440228,0.5897348588193132,0.17728807466583404,0.039604692254732496,0.09031957968795241,0.10546763767827005,0.27364027281873377,0.3136797428944772
0.13094427393373487,0.14314170645320434,0.9147877105722709,0.22366631602467968,0.24423759013618754,0.2436913682813907,0.23640628965680832,0.017816601471798664,0.03418183442913516
0.12011230953908544,0.15604985315275235,0.7697047264857804,0.10288602726078211,0.18683664670307507,0.032770990678446424,0.2858136487603931,0.2084156632528829,0.18327702334442034
0.10162717300271987,0.16218626020691357,0.6266077833786057,0.060109508633980416,0.09208723162440992,0.058291693838733,0.30977480828861975,0.21243341885623152,0.26730333875802526
0.1363449895096185,0.14123496035263183,0.9653770509029481,0.10530023527439952,0.1320562509423777,0.1440087515522888,0.27034078091876135,0.2747294692810372,0.07356451203113538
0.10553556329036565,0.17943595143083485,0.5881517190329901,0.2970406869648867,0.03806485952626175,0.282712409649985,0.031673245706945845,0.08345814585515786,0.2670506522967627
0.10753446420954173,0.17818936509817696,0.6034841874558198,0.06298501989439649,0.14512387115915237,0.15785876549481878,0.0860630839748775,0.24922999412359215,0.29873926535316253
0.14094576552246443,0.16010409795618644,0.8803382756700905,0.36452711132032733,0.14143109717569874,0.2212609894273351,0.10353698008105992,0.10203235548878384,0.0672114665067951
0.1298509143378519,0.1556999640820543,0.8339816589130368,0.22687241700487568,0.21431499735948287,0.18761455688109147,0.12493696316213812,0.11840760911663513,0.1278534564757768
0.14361743535468977,0.1820876837322836,0.7887267958542702,0.2015028977792998,0.16319593903991678,0.04947924578505401,0.04719183749011083,0.35760811732556297,0.18102196258005562
0.1501768824989383,0.16404113277080284,0.9154830862376719,0.440858935503752,0.0756545427991297,0.2564184581098572,0.09606953044825375,0.11709824694313693,0.013900286195870352
0.12523580212929755,0.15494697768761756,0.8082494024619213,0.04201917398014618,0.3238683523296673,0.11357860176720422,0.21481610725114833,0.1642620082929624,0.14145575637887153
0.12087942621689272,0.13887589414756843,0.8704133064910977,0.1423521473852879,0.05011198125654069,0.2645865160932814,0.21900907774721462,0.1984831662631203,0.12545711125455508
0.10822532446899098,0.1947707850631059,0.5556548146269774,0.05875601378245864,0.35384402260697734,0.1312069651576628,0.019257749684700842,0.13159768364310448,0.30533756512509586
0.13948269551051765,0.15681121786425511,0.8894943704299393,0.16645915149625465,0.20071013091303988,0.21215034100354144,0.056658566304306324,0.2469407860430466,0.11708102423981105
0.10306539791823606,0.15676350479075432,0.6574578570172074,0.26233030178707,0.0009478060603794194,0.4078013955946757,0.11531464748167228,0.025478381388675964,0.18812746768752653
0.13191828271983694,0.15107002099001768,0.873226083211796,0.050648169632967165,0.05979280505787833,0.24818997890687444,0.15423579293320108,0.3618547514564294,0.12527850201264953
0.10764790280511559,0.16504515610512102,0.6522330333436274,0.18765453437261287,0.1191541815634108,0.17054013085930148,0.15496919914402327,0.12217362166652583,0.24550833239412567
